lat,lon,genus,species,count
44.389617,-123.710936,Microtus,oregoni,6
44.389617,-123.710936,Microtus,townsendii,1
44.389617,-123.710936,Myodes,californicus,1
44.389617,-123.710936,Peromyscus,maniculatus,37
44.389617,-123.710936,Zapus,trinotatus,5
44.389617,-123.710936,Mustela,erminea,3
44.389617,-123.710936,Tamias,townsendii,10
44.389617,-123.710936,Sorex,spp.,85
44.389617,-123.710936,Neurotrichus,gibbsii,11
44.389617,-123.710936,Microtus,oregoni,12
44.389617,-123.710936,Neotoma,cinerea,1
44.389617,-123.710936,Peromyscus,maniculatus,35
44.389617,-123.710936,Zapus,trinotatus,3
44.389617,-123.710936,Mustela,erminea,1
44.389617,-123.710936,Tamias,townsendii,1
44.389617,-123.710936,Sorex,spp.,62
44.389617,-123.710936,Neurotrichus,gibbsii,9
44.389617,-123.710936,Microtus,longicaudus,5
44.389617,-123.710936,Microtus,oregoni,37
44.389617,-123.710936,Microtus,townsendii,5
44.389617,-123.710936,Peromyscus,maniculatus,45
44.389617,-123.710936,Zapus,trinotatus,3
44.389617,-123.710936,Mustela,erminea,2
44.389617,-123.710936,Tamias,townsendii,4
44.389617,-123.710936,Sorex,spp.,55
44.389617,-123.710936,Neurotrichus,gibbsii,1
44.389617,-123.710936,Microtus,oregoni,24
44.389617,-123.710936,Peromyscus,maniculatus,24
44.389617,-123.710936,Zapus,trinotatus,2
44.389617,-123.710936,Mustela,erminea,2
44.389617,-123.710936,Tamias,townsendii,25
44.389617,-123.710936,Sorex,spp.,64
44.389617,-123.710936,Neurotrichus,gibbsii,3
44.389617,-123.710936,Microtus,oregoni,19
44.389617,-123.710936,Neotoma,cinerea,1
44.389617,-123.710936,Peromyscus,maniculatus,31
44.389617,-123.710936,Zapus,trinotatus,1
44.389617,-123.710936,Mustela,erminea,3
44.389617,-123.710936,Tamias,townsendii,18
44.389617,-123.710936,Sorex,spp.,81
44.389617,-123.710936,Neurotrichus,gibbsii,8
44.389617,-123.710936,Microtus,oregoni,5
44.389617,-123.710936,Myodes,californicus,1
44.389617,-123.710936,Neotoma,cinerea,1
44.389617,-123.710936,Peromyscus,maniculatus,34
44.389617,-123.710936,Zapus,trinotatus,1
44.389617,-123.710936,Mustela,erminea,5
44.389617,-123.710936,Tamias,townsendii,78
44.389617,-123.710936,Sorex,spp.,52
44.389617,-123.710936,Neurotrichus,gibbsii,7
44.389617,-123.710936,Scapanus,orarius,1
44.173608,-122.182636,Myodes,californicus,4
44.173608,-122.182636,Neotoma,cinerea,1
44.173608,-122.182636,Peromyscus,maniculatus,75
44.173608,-122.182636,Tamias,townsendii,2
44.173608,-122.182636,Tamiasciurus,douglasii,1
44.173608,-122.182636,Sorex,bendirii,1
44.173608,-122.182636,Sorex,pacificus,2
44.173608,-122.182636,Sorex,palustris,1
44.173608,-122.182636,Microtus,richardsoni,1
44.173608,-122.182636,Myodes,californicus,4
44.173608,-122.182636,Peromyscus,maniculatus,97
44.173608,-122.182636,Tamias,townsendii,1
44.173608,-122.182636,Sorex,pacificus,1
44.173608,-122.182636,Sorex,palustris,1
44.173608,-122.182636,Sorex,trowbridgii,2
44.173608,-122.182636,Microtus,oregoni,1
44.173608,-122.182636,Myodes,californicus,3
44.173608,-122.182636,Neotoma,cinerea,1
44.173608,-122.182636,Peromyscus,maniculatus,115
44.173608,-122.182636,Zapus,trinotatus,2
44.173608,-122.182636,Tamias,townsendii,1
44.173608,-122.182636,Sorex,pacificus,5
44.173608,-122.182636,Sorex,trowbridgii,4
44.173608,-122.182636,Myodes,californicus,1
44.173608,-122.182636,Peromyscus,maniculatus,81
44.173608,-122.182636,Tamias,townsendii,4
44.173608,-122.182636,Sorex,pacificus,5
44.173608,-122.182636,Sorex,trowbridgii,2
44.173608,-122.182636,Arborimus,albipes,1
44.173608,-122.182636,Microtus,oregoni,1
44.173608,-122.182636,Microtus,richardsoni,6
44.173608,-122.182636,Peromyscus,maniculatus,124
44.173608,-122.182636,Tamias,townsendii,4
44.173608,-122.182636,Sorex,bendirii,2
44.173608,-122.182636,Sorex,monticolus,1
44.173608,-122.182636,Sorex,pacificus,8
44.173608,-122.182636,Neurotrichus,gibbsii,1
44.173608,-122.182636,Arborimus,albipes,1
44.173608,-122.182636,Microtus,richardsoni,3
44.173608,-122.182636,Myodes,californicus,1
44.173608,-122.182636,Peromyscus,maniculatus,48
44.173608,-122.182636,Zapus,trinotatus,1
44.173608,-122.182636,Sorex,pacificus,14
44.173608,-122.182636,Sorex,trowbridgii,6
44.173608,-122.182636,Microtus,richardsoni,1
44.173608,-122.182636,Peromyscus,maniculatus,24
44.173608,-122.182636,Zapus,trinotatus,1
44.173608,-122.182636,Glaucomys,sabrinus,2
44.173608,-122.182636,Sorex,bendirii,1
44.173608,-122.182636,Sorex,pacificus,7
44.173608,-122.182636,Sorex,trowbridgii,7
44.173608,-122.182636,Myodes,californicus,1
44.173608,-122.182636,Peromyscus,maniculatus,24
44.173608,-122.182636,Sorex,pacificus,3
44.173608,-122.182636,Sorex,trowbridgii,4
44.173608,-122.182636,Myodes,californicus,6
44.173608,-122.182636,Peromyscus,maniculatus,21
44.173608,-122.182636,Tamias,townsendii,1
44.173608,-122.182636,Sorex,pacificus,6
44.173608,-122.182636,Sorex,trowbridgii,3
44.173608,-122.182636,Arborimus,albipes,1
44.173608,-122.182636,Peromyscus,maniculatus,28
44.173608,-122.182636,Zapus,trinotatus,1
44.173608,-122.182636,Glaucomys,sabrinus,2
44.173608,-122.182636,Tamias,townsendii,1
44.173608,-122.182636,Sorex,pacificus,1
44.173608,-122.182636,Sorex,palustris,1
44.173608,-122.182636,Sorex,trowbridgii,5
44.173608,-122.182636,Myodes,californicus,2
44.173608,-122.182636,Peromyscus,maniculatus,30
44.173608,-122.182636,Zapus,trinotatus,1
44.173608,-122.182636,Glaucomys,sabrinus,4
44.173608,-122.182636,Tamias,townsendii,9
44.173608,-122.182636,Sorex,bendirii,2
44.173608,-122.182636,Sorex,pacificus,12
44.173608,-122.182636,Sorex,trowbridgii,2
44.173608,-122.182636,Microtus,richardsoni,1
44.173608,-122.182636,Myodes,californicus,1
44.173608,-122.182636,Peromyscus,maniculatus,65
44.173608,-122.182636,Zapus,trinotatus,5
44.173608,-122.182636,Glaucomys,sabrinus,1
44.173608,-122.182636,Tamias,townsendii,2
44.173608,-122.182636,Tamiasciurus,douglasii,1
44.173608,-122.182636,Sorex,pacificus,2
44.173608,-122.182636,Sorex,trowbridgii,2
33.933378,-111.59214,Neotoma,albigula,1
33.933378,-111.59214,Onychomys,leucogaster,1
33.933378,-111.59214,Onychomys,torridus,1
33.933378,-111.59214,Peromyscus,boylii,26
33.933378,-111.59214,Peromyscus,eremicus,34
33.933378,-111.59214,Peromyscus,maniculatus,1
33.933378,-111.59214,Thomomys,spp.,2
33.933378,-111.59214,Chaetodipus,baileyi,38
33.933378,-111.59214,Chaetodipus,formosus,2
33.933378,-111.59214,Chaetodipus,intermedius,8
33.933378,-111.59214,Dipodomys,merriami,38
33.933378,-111.59214,Dipodomys,ordii,58
33.933378,-111.59214,Perognathus,flavus,5
33.933378,-111.59214,Ammospermophilus,harrisii,1
33.933378,-111.59214,Neotoma,albigula,10
33.933378,-111.59214,Peromyscus,boylii,15
33.933378,-111.59214,Peromyscus,eremicus,16
33.933378,-111.59214,Peromyscus,maniculatus,10
33.933378,-111.59214,Chaetodipus,baileyi,68
33.933378,-111.59214,Chaetodipus,formosus,1
33.933378,-111.59214,Dipodomys,merriami,2
33.933378,-111.59214,Dipodomys,ordii,3
33.933378,-111.59214,Notiosorex,crawfordi,1
33.933378,-111.59214,Neotoma,stephensi,1
33.933378,-111.59214,Peromyscus,boylii,20
33.933378,-111.59214,Peromyscus,eremicus,20
33.933378,-111.59214,Peromyscus,leucopus,1
33.933378,-111.59214,Peromyscus,maniculatus,14
33.933378,-111.59214,Thomomys,spp.,0
33.933378,-111.59214,Tamias,spp.,2
33.933378,-111.59214,Notiosorex,crawfordi,5
33.933378,-111.59214,Neotoma,albigula,6
33.933378,-111.59214,Peromyscus,boylii,58
33.933378,-111.59214,Peromyscus,maniculatus,11
33.933378,-111.59214,Tamias,spp.,3
33.933378,-111.59214,Notiosorex,crawfordi,1
36.916661,102.583321,Cricetulus,barabensis,18
36.916661,102.583321,Cricetulus,longicaudatus,26
36.916661,102.583321,Apodemus,agrarius,5
36.916661,102.583321,Mus,musculus,8
36.916661,102.583321,Tamias,sibiricus,1
36.916661,102.583321,Cricetulus,barabensis,19
36.916661,102.583321,Cricetulus,longicaudatus,18
36.916661,102.583321,Apodemus,agrarius,6
36.916661,102.583321,Mus,musculus,4
36.916661,102.583321,Ochotona,dauurica,1
36.916661,102.583321,Tamias,sibiricus,2
36.916661,102.583321,Cricetulus,barabensis,7
36.916661,102.583321,Cricetulus,longicaudatus,8
36.916661,102.583321,Microtus,oeconomus,3
36.916661,102.583321,Apodemus,agrarius,3
36.916661,102.583321,Mus,musculus,1
36.916661,102.583321,Ochotona,dauurica,5
36.916661,102.583321,Ochotona,erythrotis,3
36.916661,102.583321,Spermophilus,dauricus,4
36.916661,102.583321,Tamias,sibiricus,1
36.916661,102.583321,Cricetulus,barabensis,5
36.916661,102.583321,Apodemus,agrarius,4
36.916661,102.583321,Apodemus,speciosus,10
36.916661,102.583321,Ochotona,erythrotis,1
36.916661,102.583321,Ochotona,thibetana,9
36.916661,102.583321,Tamias,sibiricus,2
36.916661,102.583321,Alticola,roylei,1
36.916661,102.583321,Cricetulus,barabensis,3
36.916661,102.583321,Ochotona,thibetana,3
36.916661,102.583321,Tamias,sibiricus,1
36.916661,102.583321,Alticola,roylei,3
36.916661,102.583321,Cricetulus,barabensis,1
36.916661,102.583321,Ochotona,thibetana,14
36.916661,102.583321,Alticola,roylei,2
38.61666,100.350008,Cricetulus,barabensis,21
38.61666,100.350008,Cricetulus,longicaudatus,12
38.61666,100.350008,Cricetulus,migratorius,7
38.61666,100.350008,Meriones,meridianus,5
38.61666,100.350008,Cricetulus,barabensis,1
38.61666,100.350008,Cricetulus,migratorius,2
38.61666,100.350008,Allactaga,sibirica,48
38.61666,100.350008,Dipus,sagitta,38
38.61666,100.350008,Meriones,meridianus,16
38.61666,100.350008,Cricetulus,barabensis,8
38.61666,100.350008,Cricetulus,longicaudatus,7
38.61666,100.350008,Cricetulus,migratorius,3
38.61666,100.350008,Allactaga,sibirica,9
38.61666,100.350008,Dipus,sagitta,6
38.61666,100.350008,Meriones,meridianus,7
38.61666,100.350008,Ochotona,erythrotis,3
38.61666,100.350008,Cricetulus,barabensis,6
38.61666,100.350008,Cricetulus,longicaudatus,8
38.61666,100.350008,Cricetulus,migratorius,1
38.61666,100.350008,Microtus,oeconomus,3
38.61666,100.350008,Ochotona,erythrotis,8
38.61666,100.350008,Ochotona,thibetana,2
38.61666,100.350008,Cricetulus,barabensis,1
38.61666,100.350008,Cricetulus,longicaudatus,5
38.61666,100.350008,Microtus,oeconomus,1
38.61666,100.350008,Ochotona,thibetana,4
38.61666,100.350008,Cricetulus,longicaudatus,2
38.61666,100.350008,Microtus,oeconomus,2
38.61666,100.350008,Ochotona,thibetana,5
38.61666,100.350008,Ochotona,thibetana,2
39.499995,98.16668,Cricetulus,migratorius,3
39.499995,98.16668,Allactaga,sibirica,9
39.499995,98.16668,Dipus,sagitta,11
39.499995,98.16668,Meriones,meridianus,4
39.499995,98.16668,Cricetulus,barabensis,2
39.499995,98.16668,Cricetulus,migratorius,7
39.499995,98.16668,Allactaga,sibirica,9
39.499995,98.16668,Dipus,sagitta,15
39.499995,98.16668,Meriones,meridianus,6
39.499995,98.16668,Cricetulus,barabensis,4
39.499995,98.16668,Allactaga,sibirica,6
39.499995,98.16668,Ochotona,erythrotis,2
39.499995,98.16668,Cricetulus,barabensis,5
39.499995,98.16668,Cricetulus,migratorius,10
39.499995,98.16668,Allactaga,sibirica,3
39.499995,98.16668,Mus,musculus,1
39.499995,98.16668,Ochotona,erythrotis,3
39.499995,98.16668,Ochotona,thibetana,8
39.499995,98.16668,Cricetulus,barabensis,3
39.499995,98.16668,Cricetulus,migratorius,4
39.499995,98.16668,Allactaga,sibirica,1
39.499995,98.16668,Ochotona,erythrotis,1
39.499995,98.16668,Ochotona,thibetana,7
39.499995,98.16668,Alticola,stoliczkanus,4
39.499995,98.16668,Cricetulus,barabensis,1
39.499995,98.16668,Cricetulus,migratorius,2
39.499995,98.16668,Ochotona,thibetana,5
39.499995,98.16668,Alticola,stoliczkanus,2
39.499995,98.16668,Ochotona,thibetana,1
40.882045,-118.054296,Dipodomys,deserti,3
40.882045,-118.054296,Dipodomys,merriami,9
40.882045,-118.054296,Dipodomys,ordii,1
40.882045,-118.054296,Microdipodops,megacephalus,12
40.882045,-118.054296,Perognathus,longimembris,1
40.882045,-118.054296,Perognathus,parvus,2
40.882045,-118.054296,Peromyscus,maniculatus,4
40.882045,-118.054296,Reithrodontomys,megalotis,9
40.246852,-118.318688,Dipodomys,deserti,1
40.246852,-118.318688,Dipodomys,merriami,11
40.246852,-118.318688,Dipodomys,ordii,14
40.246852,-118.318688,Perognathus,longimembris,6
40.246852,-118.318688,Peromyscus,maniculatus,26
40.246852,-118.318688,Reithrodontomys,megalotis,1
40.276467,-118.859474,Dipodomys,deserti,8
40.276467,-118.859474,Dipodomys,merriami,6
40.276467,-118.859474,Microdipodops,pallidus,10
40.276467,-118.859474,Perognathus,longimembris,21
40.276467,-118.859474,Peromyscus,maniculatus,5
40.039934,-118.469369,Dipodomys,deserti,8
40.039934,-118.469369,Dipodomys,merriami,7
40.039934,-118.469369,Dipodomys,microps,1
40.039934,-118.469369,Perognathus,longimembris,3
40.039934,-118.469369,Peromyscus,maniculatus,4
39.281348,-118.422752,Dipodomys,deserti,4
39.281348,-118.422752,Dipodomys,merriami,2
39.281348,-118.422752,Dipodomys,ordii,5
39.281348,-118.422752,Microdipodops,pallidus,29
39.281348,-118.422752,Perognathus,longimembris,6
39.281348,-118.422752,Peromyscus,crinitus,2
39.281348,-118.422752,Reithrodontomys,megalotis,1
38.201108,-118.1029,Dipodomys,deserti,2
38.201108,-118.1029,Dipodomys,merriami,47
38.201108,-118.1029,Dipodomys,ordii,6
38.201108,-118.1029,Microdipodops,pallidus,7
38.201108,-118.1029,Perognathus,longimembris,1
38.201108,-118.1029,Peromyscus,maniculatus,3
38.201108,-118.1029,Reithrodontomys,megalotis,3
37.855243,-118.076229,Dipodomys,deserti,21
37.855243,-118.076229,Dipodomys,merriami,98
37.855243,-118.076229,Dipodomys,microps,6
37.855243,-118.076229,Dipodomys,ordii,1
37.855243,-118.076229,Microdipodops,pallidus,68
37.855243,-118.076229,Perognathus,longimembris,67
37.855243,-118.076229,Peromyscus,maniculatus,38
36.508673,-117.947501,Dipodomys,deserti,20
36.508673,-117.947501,Dipodomys,merriami,9
36.508673,-117.947501,Reithrodontomys,megalotis,1
34.885195,-117.86195,Chaetodipus,penicillatus,6
34.885195,-117.86195,Dipodomys,deserti,1
34.885195,-117.86195,Dipodomys,merriami,3
34.910822,-115.731109,Dipodomys,deserti,40
34.910822,-115.731109,Perognathus,longimembris,1
33.737342,-116.187333,Dipodomys,deserti,2
32.9937,-115.08162,Dipodomys,deserti,4
33.275425,-116.314848,Dipodomys,deserti,9
41.325913,-114.092264,Dipodomys,ordii,22
41.325913,-114.092264,Perognathus,longimembris,2
41.325913,-114.092264,Peromyscus,maniculatus,2
40.135437,-113.398532,Dipodomys,ordii,11
40.135437,-113.398532,Peromyscus,maniculatus,1
40.135437,-113.398532,Reithrodontomys,megalotis,2
38.624421,-115.476015,Dipodomys,microps,1
38.624421,-115.476015,Dipodomys,ordii,22
38.624421,-115.476015,Perognathus,longimembris,1
38.624421,-115.476015,Peromyscus,maniculatus,21
37.047485,-112.526314,Dipodomys,ordii,10
37.047485,-112.526314,Perognathus,parvus,1
37.047485,-112.526314,Peromyscus,maniculatus,7
37.047485,-112.526314,Peromyscus,truei,1
37.047485,-112.526314,Reithrodontomys,megalotis,2
38.064078,-118.950532,Dipodomys,ordii,8
38.064078,-118.950532,Dipodomys,panamintinus,1
38.064078,-118.950532,Microdipodops,megacephalus,17
38.064078,-118.950532,Perognathus,parvus,1
38.064078,-118.950532,Peromyscus,maniculatus,29
38.064078,-118.950532,Reithrodontomys,megalotis,2
32.725274,-114.504087,Dipodomys,deserti,2
32.726067,-114.454554,Dipodomys,deserti,11
32.726067,-114.454554,Dipodomys,merriami,5
32.725895,-114.355584,Chaetodipus,intermedius,8
32.725895,-114.355584,Peromyscus,eremicus,6
33.034998,-112.979697,Dipodomys,deserti,1
33.034998,-112.979697,Dipodomys,merriami,3
32.969697,-112.973754,Chaetodipus,penicillatus,1
32.969697,-112.973754,Dipodomys,deserti,1
32.969697,-112.973754,Dipodomys,merriami,1
32.969697,-112.973754,Perognathus,amplus,1
32.742555,-112.800284,Chaetodipus,intermedius,6
32.879065,-111.639312,Chaetodipus,penicillatus,9
32.879065,-111.639312,Dipodomys,merriami,4
32.879065,-111.639312,Peromyscus,maniculatus,4
32.806545,-111.756898,Chaetodipus,penicillatus,1
32.806545,-111.756898,Dipodomys,deserti,1
32.806545,-111.756898,Dipodomys,merriami,2
32.806545,-111.756898,Perognathus,longimembris,3
32.806545,-111.756898,Peromyscus,maniculatus,1
32.715959,-111.756898,Chaetodipus,intermedius,7
32.715959,-111.756898,Peromyscus,eremicus,5
31.90842,-109.020531,Chaetodipus,penicillatus,6
31.90842,-109.020531,Dipodomys,merriami,5
31.90842,-109.020531,Dipodomys,spectabilis,1
31.90842,-109.020531,Peromyscus,eremicus,1
31.90842,-109.020531,Peromyscus,maniculatus,7
31.90842,-109.020531,Reithrodontomys,megalotis,1
31.916675,-109.070445,Chaetodipus,penicillatus,33
31.916675,-109.070445,Dipodomys,merriami,96
31.916675,-109.070445,Dipodomys,ordii,8
31.916675,-109.070445,Dipodomys,spectabilis,6
31.916675,-109.070445,Perognathus,flavus,44
31.916675,-109.070445,Peromyscus,eremicus,107
31.916675,-109.070445,Peromyscus,maniculatus,67
31.916675,-109.070445,Reithrodontomys,megalotis,28
31.923226,-109.160037,Chaetodipus,intermedius,6
31.923226,-109.160037,Peromyscus,boylii,2
31.923226,-109.160037,Peromyscus,eremicus,1
39.534387,-113.936604,Dipodomys,ordii,19
39.534387,-113.936604,Peromyscus,maniculatus,24
32.729843,-109.762165,Chaetodipus,intermedius,6
32.729843,-109.762165,Peromyscus,eremicus,10
32.751628,-109.693464,Chaetodipus,penicillatus,6
32.751628,-109.693464,Dipodomys,merriami,1
32.65274,-109.71475,Chaetodipus,baileyi,4
32.65274,-109.71475,Dipodomys,merriami,13
32.65274,-109.71475,Peromyscus,eremicus,5
32.65274,-109.71475,Peromyscus,maniculatus,1
31.888928,-108.80723,Dipodomys,merriami,2
31.888928,-108.80723,Peromyscus,maniculatus,1
31.888928,-108.80723,Reithrodontomys,megalotis,21
40.727209,-118.174192,Dipodomys,deserti,1
40.727209,-118.174192,Dipodomys,merriami,7
40.727209,-118.174192,Dipodomys,microps,1
40.727209,-118.174192,Dipodomys,ordii,3
40.727209,-118.174192,Perognathus,longimembris,3
41.088728,-117.723165,Dipodomys,ordii,8
41.088728,-117.723165,Perognathus,longimembris,5
41.088728,-117.723165,Perognathus,parvus,1
41.088728,-117.723165,Peromyscus,maniculatus,4
41.088728,-117.723165,Reithrodontomys,megalotis,1
31.94722,-108.803802,Chaetodipus,penicillatus,1
31.94722,-108.803802,Dipodomys,merriami,12
31.94722,-108.803802,Peromyscus,maniculatus,9
31.94722,-108.803802,Reithrodontomys,megalotis,5
32.404346,-110.453692,Chaetodipus,penicillatus,19
32.404346,-110.453692,Dipodomys,merriami,47
32.404346,-110.453692,Onychomys,spp.,11
32.404346,-110.453692,Peromyscus,maniculatus,22
32.404346,-110.453692,Sigmodon,hispidus,22
32.404346,-110.453692,Chaetodipus,hispidus,5
32.404346,-110.453692,Chaetodipus,penicillatus,31
32.404346,-110.453692,Dipodomys,merriami,26
32.404346,-110.453692,Dipodomys,spectabilis,6
32.404346,-110.453692,Onychomys,spp.,25
32.404346,-110.453692,Peromyscus,leucopus,11
32.404346,-110.453692,Peromyscus,maniculatus,25
32.404346,-110.453692,Reithrodontomys,fulvescens,9
32.404346,-110.453692,Reithrodontomys,megalotis,1
32.404346,-110.453692,Sigmodon,hispidus,13
32.492374,-106.807927,Chaetodipus,penicillatus,2
32.492374,-106.807927,Dipodomys,merriami,12
32.492374,-106.807927,Dipodomys,ordii,5
32.492374,-106.807927,Dipodomys,spectabilis,4
32.492374,-106.807927,Perognathus,flavus,2
32.492374,-106.807927,Peromyscus,maniculatus,5
32.492374,-106.807927,Reithrodontomys,megalotis,4
32.548213,-106.836846,Chaetodipus,penicillatus,13
32.548213,-106.836846,Dipodomys,merriami,22
32.548213,-106.836846,Peromyscus,eremicus,1
32.548213,-106.836846,Peromyscus,maniculatus,2
32.419864,-111.423033,Chaetodipus,baileyi,2
32.419864,-111.423033,Chaetodipus,penicillatus,8
32.419864,-111.423033,Dipodomys,merriami,59
32.419864,-111.423033,Perognathus,amplus,9
39.909827,-119.761737,Chaetodipus,formosus,6
39.909827,-119.761737,Dipodomys,merriami,35
39.909827,-119.761737,Dipodomys,microps,16
39.909827,-119.761737,Dipodomys,ordii,11
39.909827,-119.761737,Dipodomys,panamintinus,6
39.909827,-119.761737,Microdipodops,megacephalus,12
39.909827,-119.761737,Perognathus,longimembris,148
39.909827,-119.761737,Peromyscus,maniculatus,23
39.909827,-119.761737,Reithrodontomys,megalotis,6
34.061026,-116.310236,Chaetodipus,fallax,1
34.061026,-116.310236,Dipodomys,merriami,55
34.061026,-116.310236,Perognathus,longimembris,179
34.061026,-116.310236,Onychomys,torridus,8
34.061026,-116.310236,Peromyscus,crinitus,5
33.27849,-111.156817,Chaetodipus,baileyi,2
33.27849,-111.156817,Dipodomys,merriami,1
33.27849,-111.156817,Perognathus,amplus,11
33.27849,-111.156817,Neotoma,spp.,1
33.27849,-111.156817,Dipodomys,merriami,5
33.27849,-111.156817,Perognathus,amplus,6
33.27849,-111.156817,Neotoma,spp.,1
33.27849,-111.156817,Chaetodipus,penicillatus,2
33.27849,-111.156817,Dipodomys,merriami,3
33.27849,-111.156817,Perognathus,amplus,13
33.27849,-111.156817,Chaetodipus,penicillatus,8
33.27849,-111.156817,Dipodomys,merriami,1
33.27849,-111.156817,Neotoma,spp.,1
33.27849,-111.156817,Chaetodipus,baileyi,15
33.27849,-111.156817,Perognathus,amplus,1
33.27849,-111.156817,Chaetodipus,baileyi,10
33.27849,-111.156817,Perognathus,amplus,3
33.27849,-111.156817,Chaetodipus,baileyi,9
33.27849,-111.156817,Dipodomys,merriami,2
33.27849,-111.156817,Dipodomys,merriami,8
33.27849,-111.156817,Perognathus,amplus,1
33.27849,-111.156817,Chaetodipus,baileyi,2
33.27849,-111.156817,Perognathus,amplus,4
33.27849,-111.156817,Dipodomys,deserti,1
33.27849,-111.156817,Dipodomys,merriami,1
33.27849,-111.156817,Dipodomys,merriami,1
33.27849,-111.156817,Perognathus,amplus,5
32.404346,-110.453692,Perognathus,flavus,3
32.404346,-110.453692,Chaetodipus,hispidus,1
32.404346,-110.453692,Chaetodipus,penicillatus,1
32.404346,-110.453692,Perognathus,flavus,4
32.404346,-110.453692,Chaetodipus,hispidus,3
32.404346,-110.453692,Perognathus,flavus,6
32.404346,-110.453692,Reithrodontomys,montanus,1
32.404346,-110.453692,Sigmodon,hispidus,3
32.404346,-110.453692,Perognathus,flavus,2
32.404346,-110.453692,Baiomys,taylori,1
32.404346,-110.453692,Reithrodontomys,fulvescens,4
32.404346,-110.453692,Sigmodon,hispidus,9
32.404346,-110.453692,Perognathus,flavus,4
32.404346,-110.453692,Chaetodipus,hispidus,1
32.404346,-110.453692,Dipodomys,spectabilis,1
32.404346,-110.453692,Perognathus,flavus,2
32.404346,-110.453692,Chaetodipus,penicillatus,1
32.404346,-110.453692,Dipodomys,merriami,2
32.404346,-110.453692,Dipodomys,spectabilis,2
32.404346,-110.453692,Perognathus,flavus,3
32.404346,-110.453692,Onychomys,leucogaster,2
32.404346,-110.453692,Onychomys,torridus,1
32.404346,-110.453692,Dipodomys,merriami,4
32.404346,-110.453692,Perognathus,flavus,4
32.404346,-110.453692,Onychomys,leucogaster,1
32.404346,-110.453692,Peromyscus,leucopus,2
32.404346,-110.453692,Dipodomys,merriami,8
32.404346,-110.453692,Perognathus,flavus,1
32.404346,-110.453692,Onychomys,torridus,2
32.404346,-110.453692,Chaetodipus,penicillatus,3
32.404346,-110.453692,Dipodomys,merriami,11
32.404346,-110.453692,Dipodomys,spectabilis,1
32.404346,-110.453692,Onychomys,leucogaster,1
32.404346,-110.453692,Peromyscus,maniculatus,6
32.404346,-110.453692,Chaetodipus,penicillatus,2
32.404346,-110.453692,Dipodomys,merriami,12
32.404346,-110.453692,Peromyscus,eremicus,3
32.404346,-110.453692,Chaetodipus,penicillatus,2
32.404346,-110.453692,Dipodomys,merriami,10
32.404346,-110.453692,Peromyscus,eremicus,4
32.404346,-110.453692,Chaetodipus,penicillatus,6
32.404346,-110.453692,Dipodomys,merriami,9
32.404346,-110.453692,Dipodomys,ordii,1
32.404346,-110.453692,Onychomys,leucogaster,8
32.404346,-110.453692,Peromyscus,eremicus,1
32.404346,-110.453692,Peromyscus,maniculatus,1
32.404346,-110.453692,Dipodomys,merriami,3
32.404346,-110.453692,Dipodomys,spectabilis,1
32.404346,-110.453692,Perognathus,flavus,2
31.98625,-109.141331,Chaetodipus,baileyi,9
31.98625,-109.141331,Chaetodipus,penicillatus,5
31.98625,-109.141331,Dipodomys,merriami,245
31.98625,-109.141331,Perognathus,flavus,51
31.98625,-109.141331,Sylvilagus,audubonii,6
31.98625,-109.141331,Neotoma,albigula,14
31.98625,-109.141331,Onychomys,torridus,74
31.98625,-109.141331,Peromyscus,eremicus,36
31.98625,-109.141331,Peromyscus,maniculatus,334
31.98625,-109.141331,Reithrodontomys,megalotis,16
31.98625,-109.141331,Ammospermophilus,harrisii,30
31.98625,-109.141331,Spermophilus,spilosoma,9
41.813801,-109.812918,Peromyscus,maniculatus,9
41.813801,-109.812918,Perognathus,parvus,1
41.813801,-109.812918,Peromyscus,maniculatus,38
39.620866,-108.656286,Perognathus,parvus,3
39.620866,-108.656286,Peromyscus,maniculatus,84
39.606068,-108.658991,Perognathus,parvus,2
39.606068,-108.658991,Peromyscus,maniculatus,51
39.590274,-108.63285,Perognathus,parvus,1
39.590274,-108.63285,Peromyscus,maniculatus,130
41.843632,-112.865725,Lemmiscus,curtatus,1
41.843632,-112.865725,Dipodomys,ordii,37
41.843632,-112.865725,Perognathus,longimembris,1
41.843632,-112.865725,Perognathus,parvus,93
41.843632,-112.865725,Onychomys,leucogaster,4
41.843632,-112.865725,Peromyscus,maniculatus,37
41.843632,-112.865725,Reithrodontomys,megalotis,8
41.843632,-112.865725,Lemmiscus,curtatus,2
41.843632,-112.865725,Dipodomys,ordii,30
41.843632,-112.865725,Perognathus,parvus,130
41.843632,-112.865725,Onychomys,leucogaster,3
41.843632,-112.865725,Peromyscus,maniculatus,39
41.843632,-112.865725,Reithrodontomys,megalotis,14
41.899927,-112.998462,Dipodomys,microps,1
41.899927,-112.998462,Dipodomys,ordii,2
41.899927,-112.998462,Perognathus,parvus,52
41.899927,-112.998462,Onychomys,leucogaster,4
41.899927,-112.998462,Peromyscus,maniculatus,12
41.899927,-112.998462,Reithrodontomys,megalotis,3
41.899927,-112.998462,Dipodomys,microps,3
41.899927,-112.998462,Dipodomys,ordii,4
41.899927,-112.998462,Perognathus,parvus,64
41.899927,-112.998462,Onychomys,leucogaster,4
41.899927,-112.998462,Peromyscus,maniculatus,21
41.839888,-113.017302,Dipodomys,ordii,37
